-0.027271949	0.14358276	0.006177433	0.020603886	-0.010125929	0.0841503	0.2079392	-0.02962253	
-0.032591622	-0.078811586	-0.079381675	0.062011886	-0.09613261	0.06890409	-0.11651367	-0.13385914	
0.041116726	0.061690263	-0.071984	0.023644896	0.09141184	0.17557646	-0.08466587	-0.07239526	
0.09364549	-0.082273915	-0.06538664	-0.021606803	0.030036723	0.07323181	-0.065051414	0.028299829	
-0.084435195	-0.02256519	-0.056640275	0.056029182	-0.12994157	0.11762363	0.07673578	0.036129966	
-0.21260414	-0.036225785	0.08123294	-0.15546341	-0.19854826	-0.0896158	-0.05097622	-0.049526732	
0.11803949	-0.006427824	0.010290209	-0.08911458	-0.1469744	-0.032989897	-0.026839701	0.10752316	
-0.04444662	-0.040383488	0.16158725	0.05437817	-0.10733856	-0.044881944	-0.04659165	0.15305719	
-0.16734892	-0.057044346	-0.017519072	-0.20000675	0.080147855	-0.03531992	0.020520616	0.038068414	
0.10398488	0.02791617	-0.101321675	-0.0443728	0.0008188817	0.13781658	0.11864073	0.1261669	
0.14665863	0.23479421	-0.04252783	-0.13269159	0.123413794	-0.02280837	0.15101881	0.08986046	
-0.022578357	0.035749678	0.22513612	0.00364656	0.10707815	0.056308627	-0.20608072	0.058400672	
0.19432583	0.008247667	0.195042	0.11269161	-0.023283917	0.077291965	0.1494	-0.035305098	
-0.0031758759	-0.08360289	-0.11452587	-0.10410545	-0.07764757	-0.0314928	-0.075175926	0.15159003	
-0.14136046	0.019653847	-0.14715277	0.092537366	-0.015629312	-0.11802279	0.06971234	0.046336107	
-0.00489365	0.08015213	-0.0013942606	-0.049717084	-0.19658719	-0.11368036	0.055837188	-0.13653478	
-0.034275793	0.012982056	-0.031376503	0.12653255	0.1131031	-0.008946251	0.27679858	-0.079935305	
0.16777462	-0.03191205	-0.058260348	-0.103202485	-0.3424779	-0.03817462	0.022840835	-0.031195065	
-0.011805238	-0.00964253	-0.22070958	0.015703088	0.08462253	0.20080857	0.07163113	-0.033822965	
-0.07733842	-0.18658128	0.21986373	0.1571655	-0.15338622	0.065667614	0.009531046	0.062702514	
0.14190724	0.06341134	-0.121637285	-0.03697891	0.031853992	0.012954824	0.123864435	-0.104112454	
-0.0578885	0.029672246	-0.054862082	-0.01775093	-0.061450478	0.16385841	-0.024436954	-0.17671868	
-0.03718404	-0.14822914	0.06680037	-0.052764617	0.03929374	0.016853072	0.09427874	-0.115803584	
-0.16669741	-0.046929035	-0.013649657	-0.20468596	-0.09761933	0.0892567	0.093817905	0.024157533	
-0.021874493	0.140793	0.13900046	-0.14061734	-0.13817352	0.070471786	0.091943905	0.028003478	
0.018453011	-0.11874397	0.008519937	-0.0697052	-0.020629512	0.01414118	0.08468168	0.11703219	
0.059343517	-0.02368138	0.061993424	-0.06592577	-0.05840424	-0.054375708	-0.031074915	0.07992593	
0.12856907	0.04047991	0.010649379	0.17931694	0.09191024	-0.11519927	0.018398916	-0.09243586	
0.19081557	0.029152043	-0.10205537	-0.08322117	0.0972111	-0.069324344	-0.012161343	0.028018238	
0.0016761633	0.07438956	0.07337567	-0.13855337	-0.022310143	0.058749147	0.033952888	-0.03136896	
-0.14720012	-0.05022291	-0.20073399	-0.03397695	-0.0023683743	-0.07235884	-0.08703148	-0.13738187	
0.084270544	0.024757091	0.08598688	-0.16293484	0.17566885	0.067533076	0.18561609	-0.021086909	
0.06091748	0.05106935	0.0779029	-0.060149446	-0.0723099	0.09575273	-0.043937087	0.11322203	
0.026746595	0.0830183	0.103554405	0.062498394	0.07650223	-0.07708143	-0.05841754	-0.039585885	
-0.00058601145	0.04638561	-0.15639222	-0.10460786	-0.043998823	0.06164567	-0.18624789	0.0990113	
0.13594621	0.22647762	0.017542593	0.099298775	0.081210256	-0.21481216	0.05262259	-0.108866364	
-0.008158448	-0.08538371	-0.15084603	-0.04476507	0.1410021	0.299001	-0.027159747	0.016538143	
0.013879176	-0.026456455	0.046316545	-0.082540736	0.010270715	0.10137191	0.105306506	-0.016743153	
0.08833808	0.13010153	0.08470487	0.031905558	-0.2323773	-0.025525868	-0.28306034	-0.0047614295	
-0.07029084	0.063008994	-0.08394059	0.04019237	-0.019521128	0.008382097	-0.026273787	-0.016976228	
-0.059102606	0.02858283	0.16320711	-0.18381302	-0.02885071	0.05511415	0.083459854	-0.23954163	
-0.0012037293	-0.09604529	-0.031443905	-0.12633398	0.12068606	0.07278503	-0.1514165	0.09028999	
0.05224187	0.028244399	-0.06740827	-0.0033039178	-0.0707556	0.03295358	-0.00927555	0.038910367	
0.100554146	0.1339638	0.098732024	-0.13828231	-0.14110656	-0.055549435	0.025375707	-0.053571794	
0.046738073	0.016319137	0.010502131	-0.046002842	0.0933503	-0.08617862	0.087551475	0.05268318	
0.06949313	-0.024360448	-0.0767899	-0.10209953	0.07870894	0.027925115	0.017949967	-0.029394114	
-0.05017841	-0.07487743	-0.05502507	0.029855369	0.014984419	0.067154884	0.016975394	-0.04985484	
0.20049316	-0.11279362	-0.022385132	-0.019205013	0.028406704	0.13087855	-0.006144493	-0.20917358	
0.0046995855	0.046503574	-0.06686379	-0.050600845	-0.016971271	-0.133259	0.14726812	-0.15131825	
-0.030784441	-0.10592498	-0.018952224	-0.11395702	-0.08636827	0.062263116	0.15020522	0.058887046	
0.030951822	0.20927581	0.07207474	0.31562248	-0.090139195	0.19096215	0.046053655	0.018448541	
0.019665223	-0.02138838	0.13714328	-0.15753509	-0.09993921	0.09176171	-0.10295324	-0.05679368	
0.06334307	0.002557311	-0.082842	-0.08944687	0.07907558	0.07951206	-0.08613914	0.050367128	
-0.10262705	0.04369458	0.09008862	-0.1542284	-0.017707877	0.23627809	0.1322985	-0.11408369	
0.044490162	-0.03976982	0.089146085	0.004818266	-0.121164255	-0.069468975	-0.06538749	0.025465518	
0.066527165	0.15233725	-0.21842463	-0.07593961	0.16690113	0.22447973	-0.08628808	0.05585598	
-0.046470918	-0.14049032	-0.1158574	0.0067764847	0.15237963	0.021931048	0.09543101	0.059742246	
-0.00097409583	0.10487108	-0.016416945	-0.06579739	-0.031833116	-0.07586074	0.023259727	-0.071924634	
-0.15413868	0.06990496	-0.035095476	0.016062375	-0.016416494	0.028581753	-0.16072698	0.025667673	
-0.11295445	-0.13802531	-0.17576614	0.15487911	0.028978165	-0.0064548496	0.06462547	-0.059873365	
-0.16243632	-0.045575567	-0.09941602	-0.054464564	0.0014832664	-0.009525767	-0.13965435	-0.066340275	
-0.088774405	0.16533716	0.03971493	0.08409796	0.017266758	0.021586668	0.066077046	0.24802068	
0.096977636	0.2075218	-0.20667474	0.017454706	-0.030215012	0.13201195	0.06470718	-0.08059219	
0.09035794	0.18180212	-0.009030671	-0.013843267	0.0037124308	-0.101975	-0.12302156	0.13287178	
-0.2081458	0.026416475	0.048628423	0.003083324	-0.06585815	-0.039083343	0.088801384	0.16063054	
0.041379675	-0.0986503	-0.02974063	0.098050684	0.06856654	0.020189747	0.037403032	0.0111356	
0.048554905	-0.31690285	-0.07010144	-0.09517131	-0.12612286	0.05729003	0.07493121	-0.006095071	
-0.075493835	0.12549976	-0.0218095	0.21142997	0.04089198	0.1555417	0.022531468	0.064310476	
-0.05834928	-0.04976186	-0.04795698	-0.040372986	-0.06753865	0.0033661192	0.24373882	-0.045265332	
-0.033829395	0.18830529	-0.11774531	-0.03516892	-0.08333618	-0.008770965	-0.04693495	0.055405915	
-0.19858757	-0.12446645	0.09132239	-0.19757147	-0.0038856405	0.035184465	0.003143436	0.09161681	
-0.06493876	0.0655804	0.079059735	0.060099814	0.02537747	0.107022256	0.11072612	-0.05009757	
0.10095756	0.23652042	-0.030345703	-0.17115699	0.073399365	-0.11212683	0.0061441734	-0.11800511	
-0.017724663	-0.028154282	-0.007649796	0.10719298	-0.10352223	0.23923181	0.021961562	-0.0067706904	
-0.07962792	-0.015624604	-0.16686097	0.11968047	-0.021171298	-0.051698644	-0.038229987	-0.081647694	
0.17701519	0.18390264	0.14823432	0.10178028	-0.112892956	0.11489198	-0.004961587	-0.023549037	
-0.09526605	0.21261288	-0.24625805	-0.09284786	0.0077418634	0.113496155	-0.031068549	0.20890826	
0.05196906	0.049579002	0.038130615	0.037599012	0.1278205	-0.11548075	-0.10744835	-0.12007674	
0.010745719	-0.10678853	-0.07351659	0.0014750784	-0.17954329	0.065270185	0.038396213	-0.08138067	
-0.0952307	0.022716057	0.01078742	-0.035523303	-0.09490597	0.080798276	0.0107126	-0.020742457	
-0.020285103	-0.18181342	-0.07877455	0.0024432198	0.07555392	-0.030632457	0.106822334	-0.015071297	
-0.020236032	-0.118972	-0.08148585	-0.1572236	0.122107126	-0.12888582	-0.07165319	-0.11840405	
0.026583675	-0.055856287	-0.06433897	-0.042701587	-0.024223156	0.009871964	0.022407692	-0.13005163	
-0.085699104	-0.023824433	0.22766984	0.10990546	0.009948276	-0.12015454	0.09732985	0.061471585	
-0.1566513	0.08524188	-0.019280225	0.073877126	0.14909805	0.008771704	0.06777195	0.027457396	
-0.035293393	0.13174252	0.13800894	0.14283799	0.16264424	-0.16844979	0.13022575	-0.033909183	
-0.2650882	0.07002562	0.032669	-0.02462059	-0.0075172214	-0.26214898	-0.062239747	0.044757444	
-0.01147271	0.07753372	0.021171756	0.039886598	-0.04090242	0.2516866	-0.14811	-0.10603329	
0.086336374	-0.07678771	0.065774955	-0.082906865	0.009138097	0.08498152	0.0334499	-0.01956478	
0.15807155	-0.18099171	-0.0020083408	-0.110709906	0.04934507	0.19102159	0.083949134	-0.08558141	
0.16238509	-0.1156184	0.016914466	-0.15879081	0.0017506592	0.04607074	-0.07509151	-0.10969681	
-0.2988376	-0.15713887	-0.07070486	0.21886237	0.0010463839	0.0674124	-0.071571544	0.06524405	
0.16606423	-0.012337589	0.029626986	-0.03892915	0.057612292	0.13473912	0.14165057	0.0042707426	
-0.024469666	-0.07956589	0.06507947	0.03589513	0.02330413	0.0012491533	-0.23793525	0.044837017	
0.0204296	-0.18014893	0.14224589	0.038573798	0.0824756	0.22816771	-0.16872354	-0.058511592	
-0.2352885	-0.09550772	0.1382044	-0.086131364	-0.049758386	-0.095874935	0.07564081	0.011581759	
-0.0030413547	-0.022139251	-0.023780195	0.19351915	-0.03383766	-0.07430314	0.025542581	-0.2569999	
0.047974244	-0.020506885	-0.05397932	-0.01641266	-0.12049103	-0.13878307	0.039997313	0.03221811	
0.09128335	-0.019140776	0.16174856	0.0090098465	0.06000245	-0.030467156	0.005016898	-0.003742848	
0.1316563	0.04984958	0.0964994	0.09687601	0.086184315	0.066673204	-0.058745112	-0.0054234937	
-0.09167755	-0.01649282	0.07758975	-0.1054058	-0.05780001	0.047574904	0.10003622	-0.11173102	
0.19035116	-0.14000903	-0.059242573	0.081018	-0.006048331	-0.053110592	0.030942176	-0.09063327	
-0.022854757	0.03932956	0.1978848	0.08926645	0.09342591	-0.040246304	-0.052168768	0.045407064	
0.063736394	-0.1883627	-0.07533489	0.07032433	0.09612691	-0.012371883	-0.19678475	-0.12723733	
0.029957946	0.1376829	0.045567345	-0.16587615	0.06482154	0.02849183	0.14513746	-0.059117902	
-0.13218774	-0.028010596	-0.08681063	0.09308798	-0.0048458492	-0.02661148	0.06525309	0.0027727021	
-0.07395989	0.08084725	0.079273075	0.021463472	-0.053930566	0.044008374	0.060693767	0.09113526	
0.09380754	-0.0678726	0.08057386	0.09191314	-0.042850927	-0.08483223	-0.08246366	0.041512743	
-0.12914701	-0.059522983	-0.21519698	-0.031191507	0.010344163	-0.016106525	-0.07298766	-0.0563976	
0.031169098	0.06954625	-0.09693325	0.0107104	-0.059382174	-0.06780608	0.033073682	0.015789645	
-0.089120865	0.037973873	0.0049828743	-0.018947722	0.081401564	0.07099348	0.016389193	-0.05728401	
-0.03616499	0.12257003	0.018869791	0.0769277	0.009233429	-0.06769297	0.11060643	-0.1176555	
-0.21336399	0.02360524	0.009071378	0.086821444	0.14660797	-0.054635398	0.0406551	-0.14118935	
-0.0026401102	-0.04886231	-0.016030507	-0.043736	0.0473419	-0.046454318	-0.07688371	0.016807936	
0.0691078	0.07224915	0.08124566	0.057802968	0.0036136417	-0.010679876	0.10868891	0.0043701627	
-0.08187202	0.038543276	-0.0055508823	0.029053327	0.12936474	-0.09758594	0.048823535	0.053385686	
0.00054549595	-0.1381876	-0.035469763	0.057153437	0.1146474	-0.05411165	0.03438328	0.06918337	
-0.2452444	-0.013167905	-0.010777454	0.0904256	0.005909681	-0.005784497	0.020026892	-0.16733292	
-0.017845243	-0.030557886	0.0066000735	-0.0783657	0.109363765	0.009399555	0.05256554	0.20926176	
-0.15270846	-0.14978303	0.025191842	0.07389348	-0.088183954	-0.10525612	-0.013898174	0.097765274	
-0.14505482	0.13518058	-0.13070665	0.00423646	-0.16712628	0.05740425	0.17164086	0.119477205	
0.10407964	-0.17141126	-0.12892167	0.08642771	-0.10253269	0.06735103	-0.11252305	-0.18033543	
0.0020554448	0.012135626	-0.08274719	0.073764265	-0.10669647	0.06560784	-0.08237855	0.09300046	
-0.03131307	-0.05834431	-0.028092083	-0.14001967	-0.011796735	0.12039986	-0.02905897	0.11319805	
-0.17366064	0.2497894	0.14581043	0.04799205	-0.10379392	0.16848874	0.15611775	-0.08980955	
-0.14419095	-0.10288727	-0.06736024	-0.11779279	0.10322371	0.01698075	-0.009168857	-0.047687538	
-0.0103285285	0.11931509	-0.05347173	-0.069308914	-0.0071957144	0.08381214	-0.14360015	0.15363617	
-0.058260024	-0.028109238	0.009992839	0.09447739	0.037819553	-0.030403761	-0.21215598	0.01590835	
-0.10550061	0.08584279	0.0797478	-0.058940943	-0.05728954	0.13064909	0.122726	0.15694134	
0.005296778	-0.07010484	-0.018619588	-0.14835088	-0.082287736	-0.020326154	0.023905544	-0.00042737246	
0.14791787	-0.02786143	0.07583608	-0.047134824	-0.07340617	0.05926357	-0.030720368	0.045490324	
0.006310619	-0.028400011	-0.0020309025	-0.016897257	0.0008615205	0.1012279	-0.085295804	0.058063388	
-0.023299845	0.01637396	-0.029673733	0.0007006802	0.053201992	-0.07591269	0.08072891	-0.04853022	
-0.01697601	-0.009941241	-0.028291073	-0.1288705	0.0018048952	0.057544954	0.0047730505	0.0033446045	
0.04662302	-0.081003234	0.06891376	-0.07663642	-0.012790482	0.014085489	0.11030499	0.00731194	
0.03738452	-0.14535218	0.020500345	0.012330105	0.21479055	0.018331712	-0.04984683	0.034190357	
0.0774649	-0.15435986	-0.2599777	0.076764025	-0.03842878	-0.024386486	-0.11963849	0.0025095532	
-0.007667575	0.021445775	-0.080192424	0.053807598	-0.103870116	-0.11274033	0.063186735	0.022081368	
-0.05356228	-0.0047123944	-0.10676823	0.098503835	-0.14835964	0.044306602	-0.021353703	-0.05117037	
0.016965222	-0.061524	-0.03741836	0.13073365	0.10102682	-0.15125017	0.0050583575	0.049797174	
0.079377554	0.14076015	0.30784163	0.21271633	-0.077379294	0.06812629	0.05288213	0.14634702	
-0.14780119	-0.08965202	-0.11169496	-0.1806265	0.029838737	0.0083242925	0.07984961	-0.040979795	
0.050047416	0.1403213	-0.041253977	-0.16753627	0.1389923	-0.024548661	-0.07593998	-0.024500612	
-0.08411073	-0.013522273	-0.1038955	0.066504225	0.056393124	0.12272221	0.0037526784	-0.078943215	
0.08827967	-0.0014425154	-0.101098575	0.03920859	0.07196243	0.057944886	0.025013052	0.17397806	
-0.13247423	-0.070360936	-0.07129974	-0.18390295	-1.1769685e-05	0.14997803	-0.082203634	0.026770474	
0.10039106	-0.089239806	0.015475601	-0.13387842	-0.014835352	0.061995067	-0.10480363	0.18821996	
